user_id,day,day_of_week,amount_spent_today,category,mood_while_spending,days_left_in_month,percent_budget_used_so_far,spending_trend,monthly_budget,overspending_risk
454,17,3,504.46,Food,Stressed,13,29.01,162.97,25000,Low
454,18,4,243.19,Other,Neutral,12,29.98,-96.59,25000,Low
454,19,5,112.33,Food,Happy,11,30.43,-135.08,25000,Low
454,20,6,455.62,Other,Happy,10,32.25,-156.22,25000,Low
454,21,0,532.56,Transport,Tired,9,34.38,-49.58,25000,Low
454,22,1,779.08,Food,Stressed,8,37.5,188.68,25000,Low
454,23,2,641.86,Shopping,Neutral,7,40.07,248.0,25000,Low
454,24,3,492.7,Transport,Stressed,6,42.04,228.55,25000,Low
454,25,4,85.39,Shopping,Tired,5,42.38,-19.49,25000,Low
454,26,5,388.71,Transport,Impulsive,4,43.93,-113.25,25000,Low
454,27,6,492.74,Entertainment,Happy,3,45.91,-115.62,25000,Low
454,28,0,1134.66,Transport,Stressed,2,50.44,248.24,25000,Low
454,29,1,268.66,Transport,Neutral,1,51.52,209.57,25000,Low
454,30,2,449.02,Other,Impulsive,0,53.32,192.39,25000,Low
455,1,1,69.3,Other,Neutral,29,0.35,0.0,20000,Low
455,2,2,177.66,Entertainment,Happy,28,1.23,0.0,20000,Low
455,3,3,669.96,Other,Neutral,27,4.58,0.0,20000,Low
455,4,4,80.35,Transport,Neutral,26,4.99,240.02,20000,Low
455,5,5,893.6,Shopping,Happy,25,9.45,424.49,20000,Low
455,6,6,205.14,Transport,Neutral,24,10.48,87.39,20000,Low
455,7,0,615.21,Shopping,Stressed,23,13.56,322.0,20000,Low
455,8,1,430.11,Transport,Neutral,22,15.71,38.65,20000,Low
455,9,2,80.86,Other,Happy,21,16.11,26.06,20000,Low
455,10,3,78.09,Food,Neutral,20,16.5,-190.96,20000,Low
455,11,4,327.75,Food,Stressed,19,18.14,-230.43,20000,Low
455,12,5,264.94,Shopping,Neutral,18,19.46,-134.43,20000,Low
455,13,6,70.98,Transport,Neutral,17,19.82,-108.8,20000,Low
455,14,0,576.93,Shopping,Impulsive,16,22.7,-25.54,20000,Low
455,15,1,297.17,Transport,Neutral,15,24.19,-9.39,20000,Low
455,16,2,509.21,Shopping,Impulsive,14,26.74,156.18,20000,Low
455,17,3,113.42,Other,Happy,13,27.3,-17.75,20000,Low
455,18,4,563.24,Shopping,Happy,12,30.12,72.75,20000,Low
455,19,5,180.46,Entertainment,Impulsive,11,31.02,-48.5,20000,Low
455,20,6,322.18,Food,Stressed,10,32.63,34.08,20000,Low
455,21,0,71.67,Other,Happy,9,32.99,-143.23,20000,Low
455,22,1,124.23,Entertainment,Happy,8,33.61,-153.85,20000,Low
455,23,2,251.43,Shopping,Stressed,7,34.87,-177.22,20000,Low
455,24,3,463.87,Transport,Impulsive,6,37.19,-34.36,20000,Low
455,25,4,725.16,Shopping,Stressed,5,40.81,174.59,20000,Low
455,26,5,157.81,Food,Tired,4,41.6,145.73,20000,Low
455,27,6,409.94,Other,Impulsive,3,43.65,121.06,20000,Low
455,28,0,348.86,Entertainment,Happy,2,45.4,-20.98,20000,Low
455,29,1,115.06,Entertainment,Neutral,1,45.97,-28.74,20000,Low
455,30,2,174.68,Entertainment,Tired,0,46.85,-110.49,20000,Low
456,1,1,50.0,Food,Tired,29,0.25,0.0,20000,High
456,2,2,1487.08,Shopping,Impulsive,28,7.69,0.0,20000,High
456,3,3,793.74,Shopping,Stressed,27,11.65,0.0,20000,High
456,4,4,1438.99,Food,Impulsive,26,18.85,1189.94,20000,High
456,5,5,1075.15,Other,Tired,25,24.22,334.09,20000,High
456,6,6,971.03,Food,Impulsive,24,29.08,384.78,20000,High
456,7,0,1984.18,Transport,Impulsive,23,39.0,401.0,20000,High
456,8,1,314.94,Transport,Happy,22,40.58,121.06,20000,High
456,9,2,1275.1,Other,Tired,21,46.95,222.08,20000,High
456,10,3,266.3,Transport,Impulsive,20,48.28,-495.53,20000,High
456,11,4,935.27,Shopping,Impulsive,19,52.96,-188.83,20000,High
456,12,5,650.62,Entertainment,Happy,18,56.21,-425.96,20000,High
456,13,6,1269.83,Transport,Tired,17,62.56,-13.74,20000,High
456,14,0,316.92,Shopping,Stressed,16,64.15,-217.1,20000,High
456,15,1,371.71,Other,Tired,15,66.0,-284.05,20000,High
456,16,2,616.47,Food,Happy,14,69.09,-527.45,20000,High
456,17,3,314.87,Shopping,Happy,13,70.66,-482.02,20000,High
456,18,4,1504.93,Entertainment,Impulsive,12,78.19,-67.97,20000,High
456,19,5,302.15,Shopping,Stressed,11,79.7,-156.27,20000,High
456,20,6,544.58,Other,Happy,10,82.42,-47.42,20000,High
456,21,0,972.19,Entertainment,Impulsive,9,87.28,-262.42,20000,High
456,22,1,135.79,Shopping,Stressed,8,87.96,-288.06,20000,High
456,23,2,682.03,Other,Impulsive,7,91.37,-227.52,20000,High
456,24,3,463.33,Food,Stressed,6,93.69,-404.19,20000,High
456,25,4,1071.53,Food,Happy,5,99.04,-60.67,20000,High
456,26,5,636.66,Shopping,Tired,4,102.23,-70.68,20000,High
456,27,6,1623.41,Other,Impulsive,3,110.34,329.82,20000,High
456,28,0,1216.76,Food,Tired,2,116.43,366.59,20000,High
456,29,1,323.34,Transport,Tired,1,118.04,268.14,20000,High
456,30,2,352.1,Food,Neutral,0,119.8,-186.63,20000,High
457,1,1,311.89,Entertainment,Tired,29,2.08,0.0,15000,High
457,2,2,169.87,Entertainment,Tired,28,3.21,0.0,15000,High
457,3,3,416.13,Other,Neutral,27,5.99,0.0,15000,High
457,4,4,220.39,Transport,Impulsive,26,7.46,-43.09,15000,High
457,5,5,289.99,Shopping,Impulsive,25,9.39,67.96,15000,High
457,6,6,495.41,Transport,Impulsive,24,12.69,35.97,15000,High
457,7,0,176.82,Transport,Neutral,23,13.87,41.17,15000,High
457,8,1,131.43,Shopping,Neutral,22,14.75,-13.77,15000,High
457,9,2,440.83,Shopping,Happy,21,17.69,-67.59,15000,High
457,10,3,86.49,Food,Happy,20,18.26,-77.63,15000,High
457,11,4,821.94,Food,Neutral,19,23.74,173.26,15000,High
457,12,5,579.78,Food,Happy,18,27.61,201.32,15000,High
457,13,6,1128.45,Food,Stressed,17,35.13,569.46,15000,High
457,14,0,2845.28,Shopping,Impulsive,16,54.1,1194.09,15000,High
457,15,1,445.18,Shopping,Stressed,15,57.07,1127.89,15000,High
457,16,2,737.41,Entertainment,Happy,14,61.98,937.28,15000,High
457,17,3,706.21,Food,Neutral,13,66.69,49.98,15000,High
457,18,4,1122.67,Food,Impulsive,12,74.17,284.77,15000,High
457,19,5,431.63,Other,Neutral,11,77.05,172.42,15000,High
457,20,6,588.27,Transport,Happy,10,80.97,125.75,15000,High
457,21,0,433.4,Transport,Happy,9,83.86,-133.69,15000,High
457,22,1,299.86,Transport,Impulsive,8,85.86,-167.8,15000,High
457,23,2,993.16,Shopping,Neutral,7,92.48,-31.83,15000,High
457,24,3,348.53,Other,Impulsive,6,94.81,-51.84,15000,High
457,25,4,472.73,Transport,Stressed,5,97.96,19.38,15000,High
457,26,5,71.82,Other,Tired,4,98.44,-305.46,15000,High
457,27,6,1149.13,Food,Stressed,3,106.1,-27.98,15000,High
457,28,0,210.14,Entertainment,Neutral,2,107.5,-110.72,15000,High
457,29,1,349.0,Transport,Tired,1,109.83,1.52,15000,High
457,30,2,1392.38,Other,Impulsive,0,119.11,61.07,15000,High
458,1,1,1141.61,Food,Tired,29,7.61,0.0,15000,Low
458,2,2,115.65,Transport,Neutral,28,8.38,0.0,15000,Low
458,3,3,690.42,Entertainment,Neutral,27,12.98,0.0,15000,Low
458,4,4,131.0,Shopping,Stressed,26,13.86,-829.25,15000,Low
458,5,5,299.93,Shopping,Neutral,25,15.86,-254.85,15000,Low
458,6,6,349.5,Shopping,Happy,24,18.19,-389.08,15000,Low
458,7,0,410.43,Entertainment,Neutral,23,20.92,-166.38,15000,Low
458,8,1,262.85,Food,Impulsive,22,22.68,-134.8,15000,Low
458,9,2,402.04,Shopping,Neutral,21,25.36,-96.24,15000,Low
458,10,3,704.89,Food,Happy,20,30.06,8.23,15000,Low
458,11,4,583.16,Transport,Impulsive,19,33.94,138.19,15000,Low
458,12,5,717.74,Shopping,Happy,18,38.73,245.99,15000,Low
458,13,6,269.91,Other,Neutral,17,40.53,72.77,15000,Low
458,14,0,365.32,Other,Neutral,16,42.96,-11.87,15000,Low
458,15,1,772.79,Other,Tired,15,48.11,-14.76,15000,Low
458,16,2,498.01,Shopping,Tired,14,51.43,77.75,15000,Low
458,17,3,133.42,Entertainment,Neutral,13,52.32,7.76,15000,Low
458,18,4,426.91,Entertainment,Impulsive,12,55.17,-128.37,15000,Low
458,19,5,611.94,Food,Happy,11,59.25,-91.45,15000,Low
458,20,6,457.05,Shopping,Impulsive,10,62.3,36.95,15000,Low
458,21,0,188.95,Food,Neutral,9,63.56,-40.44,15000,Low
458,22,1,483.53,Other,Neutral,8,66.78,-91.25,15000,Low
458,23,2,178.6,Food,Tired,7,67.97,-183.54,15000,Low
458,24,3,330.04,Food,Stressed,6,70.17,-123.25,15000,Low
458,25,4,851.77,Other,Neutral,5,75.85,-1.85,15000,Low
458,26,5,525.16,Entertainment,Happy,4,79.35,125.7,15000,Low
458,27,6,368.68,Other,Happy,3,81.81,143.3,15000,Low
458,28,0,864.69,Entertainment,Impulsive,2,87.57,131.08,15000,Low
458,29,1,219.79,Transport,Neutral,1,89.04,26.59,15000,Low
458,30,2,516.19,Shopping,Happy,0,92.48,79.06,15000,Low
459,1,1,446.55,Food,Tired,29,4.47,0.0,10000,Medium
459,2,2,95.33,Other,Neutral,28,5.42,0.0,10000,Medium
459,3,3,762.36,Entertainment,Stressed,27,13.04,0.0,10000,Medium
459,4,4,667.9,Shopping,Stressed,26,19.72,61.98,10000,Medium
459,5,5,536.0,Transport,Happy,25,25.08,384.48,10000,Medium
459,6,6,165.34,Transport,Tired,24,26.73,21.67,10000,Medium
459,7,0,111.55,Other,Tired,23,27.85,-222.07,10000,Medium
459,8,1,536.45,Shopping,Stressed,22,33.21,-230.51,10000,Medium
459,9,2,226.52,Entertainment,Neutral,21,35.48,-154.07,10000,Medium
459,10,3,50.0,Entertainment,Neutral,20,35.98,-126.87,10000,Medium
459,11,4,189.96,Entertainment,Stressed,19,37.88,-259.69,10000,Medium
459,12,5,904.66,Transport,Happy,18,46.93,-12.68,10000,Medium
459,13,6,335.98,Other,Happy,17,50.29,117.07,10000,Medium
459,14,0,334.32,Entertainment,Stressed,16,53.63,180.63,10000,Medium
459,15,1,165.83,Transport,Neutral,15,55.29,-112.34,10000,Medium
459,16,2,84.96,Other,Neutral,14,56.14,-191.78,10000,Medium
459,17,3,349.25,Shopping,Impulsive,13,59.63,-183.05,10000,Medium
459,18,4,136.33,Other,Neutral,12,60.99,-178.4,10000,Medium
459,19,5,160.25,Entertainment,Tired,11,62.6,-135.58,10000,Medium
459,20,6,145.49,Other,Neutral,10,64.05,-203.41,10000,Medium
459,21,0,199.4,Shopping,Happy,9,66.04,-170.47,10000,Medium
459,22,1,348.31,Transport,Neutral,8,69.53,-98.38,10000,Medium
459,23,2,356.2,Transport,Happy,7,73.09,-18.95,10000,Medium
459,24,3,139.13,Shopping,Happy,6,74.48,-33.28,10000,Medium
459,25,4,353.24,Entertainment,Happy,5,78.01,-33.18,10000,Medium
459,26,5,237.38,Food,Impulsive,4,80.39,-74.53,10000,Medium
459,27,6,657.66,Shopping,Stressed,3,86.96,105.76,10000,Medium
459,28,0,257.28,Shopping,Neutral,2,89.54,72.05,10000,Medium
459,29,1,1539.53,Transport,Stressed,1,104.93,508.98,10000,Medium
459,30,2,345.44,Entertainment,Happy,0,108.39,392.0,10000,Medium
460,1,1,878.95,Food,Impulsive,29,2.93,0.0,30000,Low
460,2,2,88.62,Other,Impulsive,28,3.23,0.0,30000,Low
460,3,3,1092.49,Other,Impulsive,27,6.87,0.0,30000,Low
460,4,4,838.54,Shopping,Stressed,26,9.66,-205.73,30000,Low
460,5,5,72.05,Shopping,Neutral,25,9.9,183.91,30000,Low
460,6,6,1286.59,Transport,Impulsive,24,14.19,45.71,30000,Low
460,7,0,175.47,Shopping,Tired,23,14.78,-213.28,30000,Low
460,8,1,1898.03,Shopping,Neutral,22,21.1,525.9,30000,Low
460,9,2,921.08,Food,Stressed,21,24.17,288.65,30000,Low
460,10,3,134.11,Other,Tired,20,24.62,351.16,30000,Low
460,11,4,656.05,Food,Impulsive,19,26.81,-220.93,30000,Low
460,12,5,581.39,Shopping,Tired,18,28.74,-348.57,30000,Low
460,13,6,2057.74,Entertainment,Stressed,17,35.6,359.8,30000,Low
460,14,0,749.46,Shopping,Impulsive,16,38.1,398.44,30000,Low
460,15,1,911.96,Other,Impulsive,15,41.14,521.11,30000,Low
460,16,2,880.43,Shopping,Impulsive,14,44.08,25.66,30000,Low
460,17,3,481.35,Shopping,Tired,13,45.68,-58.56,30000,Low
460,18,4,445.09,Entertainment,Neutral,12,47.16,-220.55,30000,Low
460,19,5,335.87,Shopping,Stressed,11,48.28,-405.66,30000,Low
460,20,6,912.38,Food,Happy,10,51.33,-241.69,30000,Low
460,21,0,103.36,Shopping,Impulsive,9,51.67,-335.54,30000,Low
460,22,1,1784.0,Food,Impulsive,8,57.62,170.86,30000,Low
460,23,2,936.8,Shopping,Impulsive,7,60.74,171.5,30000,Low
460,24,3,1026.31,Food,Stressed,6,64.16,510.89,30000,Low
460,25,4,679.32,Other,Impulsive,5,66.42,95.13,30000,Low
460,26,5,1949.08,Food,Impulsive,4,72.92,425.98,30000,Low
460,27,6,895.02,Entertainment,Tired,3,75.91,372.47,30000,Low
460,28,0,1534.19,Shopping,Impulsive,2,81.02,662.33,30000,Low
460,29,1,810.39,Other,Tired,1,83.72,238.46,30000,Low
460,30,2,457.61,Other,Neutral,0,85.25,90.67,30000,Low
461,1,1,882.3,Other,Impulsive,29,5.88,0.0,15000,High
461,2,2,657.38,Food,Impulsive,28,10.26,0.0,15000,High
461,3,3,497.31,Entertainment,Tired,27,13.58,0.0,15000,High
461,4,4,369.47,Transport,Impulsive,26,16.04,-374.25,15000,High
461,5,5,420.43,Transport,Neutral,25,18.85,-340.77,15000,High
461,6,6,1103.71,Entertainment,Happy,24,26.2,-47.79,15000,High
461,7,0,1436.72,Other,Impulsive,23,35.78,385.34,15000,High
461,8,1,820.44,Transport,Impulsive,22,41.25,554.91,15000,High
461,9,2,212.7,Transport,Stressed,21,42.67,168.19,15000,High
461,10,3,659.61,Transport,Stressed,20,47.07,-202.51,15000,High
461,11,4,69.53,Entertainment,Neutral,19,47.53,-459.52,15000,High
461,12,5,386.29,Shopping,Impulsive,18,50.11,-339.35,15000,High
461,13,6,590.94,Food,Tired,17,54.05,-357.09,15000,High
461,14,0,789.31,Other,Tired,16,59.31,-59.3,15000,High
461,15,1,2865.25,Food,Impulsive,15,78.41,788.84,15000,High
461,16,2,2325.81,Transport,Impulsive,14,93.91,1369.85,15000,High
461,17,3,722.07,Shopping,Stressed,13,98.73,1335.6,15000,High
461,18,4,69.36,Shopping,Tired,12,99.19,254.99,15000,High
461,19,5,331.62,Food,Stressed,11,101.4,-506.1,15000,High
461,20,6,1379.55,Transport,Stressed,10,110.6,-277.62,15000,High
461,21,0,1367.01,Shopping,Impulsive,9,119.71,199.47,15000,High
461,22,1,1127.09,Transport,Impulsive,8,127.23,490.68,15000,High
461,23,2,1943.4,Other,Stressed,7,140.18,649.68,15000,High
461,24,3,560.45,Shopping,Tired,6,143.92,355.23,15000,High
461,25,4,370.23,Entertainment,Happy,5,146.39,90.58,15000,High
461,26,5,895.1,Other,Neutral,4,152.35,-305.64,15000,High
461,27,6,206.8,Entertainment,Happy,3,153.73,-408.78,15000,High
461,28,0,143.98,Other,Happy,2,154.69,-463.03,15000,High
461,29,1,2693.15,Entertainment,Stressed,1,172.65,135.68,15000,High
461,30,2,373.97,Entertainment,Stressed,0,175.14,216.3,15000,High
462,1,1,59.1,Entertainment,Impulsive,29,0.39,0.0,15000,High
462,2,2,862.46,Transport,Neutral,28,6.14,0.0,15000,High
462,3,3,3951.46,Food,Stressed,27,32.49,0.0,15000,High
462,4,4,345.33,Transport,Tired,26,34.79,1660.65,15000,High
462,5,5,432.93,Shopping,Stressed,25,37.68,1115.79,15000,High
462,6,6,985.84,Other,Impulsive,24,44.25,-1036.31,15000,High
462,7,0,136.42,Shopping,Tired,23,45.16,-786.19,15000,High
462,8,1,875.13,Other,Impulsive,22,50.99,-464.46,15000,High
462,9,2,569.49,Entertainment,Stressed,21,54.79,-579.17,15000,High
462,10,3,71.06,Transport,Neutral,20,55.26,-462.42,15000,High
462,11,4,1191.97,Entertainment,Stressed,19,63.21,-345.24,15000,High
462,12,5,1686.04,Other,Impulsive,18,74.45,69.89,15000,High
462,13,6,1711.92,Other,Stressed,17,85.86,701.05,15000,High
462,14,0,198.46,Other,Neutral,16,87.18,336.88,15000,High
462,15,1,388.77,Transport,Tired,15,89.78,-164.22,15000,High
462,16,2,1606.26,Shopping,Impulsive,14,100.48,-259.54,15000,High
462,17,3,1348.06,Transport,Tired,13,109.47,180.25,15000,High
462,18,4,1831.76,Transport,Stressed,12,121.68,697.6,15000,High
462,19,5,571.54,Food,Happy,11,125.49,308.41,15000,High
462,20,6,526.9,Other,Stressed,10,129.01,10.81,15000,High
462,21,0,850.88,Transport,Tired,9,134.68,-364.25,15000,High
462,22,1,496.55,Transport,Tired,8,137.99,-365.96,15000,High
462,23,2,556.06,Entertainment,Tired,7,141.7,-333.05,15000,High
462,24,3,121.04,Other,Neutral,6,142.5,-570.77,15000,High
462,25,4,328.33,Food,Stressed,5,144.69,-605.69,15000,High
462,26,5,1305.66,Food,Impulsive,4,153.4,-339.09,15000,High
462,27,6,1394.25,Food,Stressed,3,162.69,118.77,15000,High
462,28,0,1374.59,Entertainment,Stressed,2,171.86,490.02,15000,High
462,29,1,1537.88,Transport,Impulsive,1,182.11,550.6,15000,High
462,30,2,901.43,Entertainment,Stressed,0,188.12,367.46,15000,High
463,1,1,1040.71,Other,Impulsive,29,5.2,0.0,20000,High
463,2,2,970.63,Shopping,Neutral,28,10.06,0.0,20000,High
463,3,3,674.77,Transport,Impulsive,27,13.43,0.0,20000,High
463,4,4,251.88,Food,Neutral,26,14.69,-408.28,20000,High
463,5,5,598.23,Shopping,Neutral,25,17.68,-497.38,20000,High
463,6,6,1742.24,Transport,Impulsive,24,26.39,-31.25,20000,High
463,7,0,1223.41,Other,Happy,23,32.51,453.46,20000,High
463,8,1,668.41,Other,Neutral,22,35.85,504.11,20000,High
463,9,2,1580.59,Food,Impulsive,21,43.75,277.73,20000,High
463,10,3,1477.94,Other,Stressed,20,51.14,313.47,20000,High
463,11,4,359.34,Other,Happy,19,52.94,243.0,20000,High
463,12,5,1531.62,Other,Neutral,18,60.6,150.65,20000,High
463,13,6,510.29,Other,Tired,17,63.15,-222.46,20000,High
463,14,0,425.34,Transport,Happy,16,65.28,-140.14,20000,High
463,15,1,1168.57,Entertainment,Impulsive,15,71.12,-308.58,20000,High
463,16,2,277.7,Other,Happy,14,72.51,-347.67,20000,High
463,17,3,2374.43,Entertainment,Stressed,13,84.38,341.04,20000,High
463,18,4,1622.46,Shopping,Impulsive,12,92.49,476.6,20000,High
463,19,5,3125.66,Other,Stressed,11,108.12,1467.83,20000,High
463,20,6,576.03,Shopping,Stressed,10,111.0,782.0,20000,High
463,21,0,393.04,Food,Stressed,9,112.97,337.21,20000,High
463,22,1,419.46,Entertainment,Neutral,8,115.06,-675.27,20000,High
463,23,2,133.29,Transport,Tired,7,115.73,-794.75,20000,High
463,24,3,253.95,Shopping,Neutral,6,117.0,-806.97,20000,High
463,25,4,137.63,Transport,Stressed,5,117.69,-871.08,20000,High
463,26,5,466.75,Entertainment,Stressed,4,120.02,-720.24,20000,High
463,27,6,1240.95,Transport,Impulsive,3,126.23,-359.89,20000,High
463,28,0,320.72,Entertainment,Impulsive,2,127.83,-265.36,20000,High
463,29,1,180.72,Other,Happy,1,128.73,-342.45,20000,High
463,30,2,614.02,Food,Happy,0,131.8,-563.19,20000,High
464,1,1,1192.77,Entertainment,Stressed,29,7.95,0.0,15000,High
464,2,2,606.09,Entertainment,Tired,28,11.99,0.0,15000,High
464,3,3,1044.31,Entertainment,Stressed,27,18.95,0.0,15000,High
464,4,4,824.18,Transport,Stressed,26,24.45,-367.91,15000,High
464,5,5,1219.17,Shopping,Happy,25,32.58,129.79,15000,High
464,6,6,2200.19,Transport,Impulsive,24,47.24,466.79,15000,High
464,7,0,746.84,Shopping,Impulsive,23,52.22,471.9,15000,High
464,8,1,629.66,Shopping,Stressed,22,56.42,214.93,15000,High
464,9,2,502.01,Entertainment,Stressed,21,59.77,-554.95,15000,High
464,10,3,468.78,Transport,Impulsive,20,62.89,-585.6,15000,High
464,11,4,810.63,Entertainment,Impulsive,19,68.3,-464.09,15000,High
464,12,5,349.5,Entertainment,Neutral,18,70.63,-453.17,15000,High
464,13,6,1227.41,Other,Stressed,17,78.81,-147.55,15000,High
464,14,0,554.86,Other,Impulsive,16,82.51,-220.74,15000,High
464,15,1,61.5,Entertainment,Impulsive,15,82.92,-268.25,15000,High
464,16,2,1179.9,Food,Impulsive,14,90.79,-310.6,15000,High
464,17,3,612.7,Shopping,Happy,13,94.87,-266.0,15000,High
464,18,4,2134.08,Other,Impulsive,12,109.1,479.7,15000,High
464,19,5,771.69,Food,Stressed,11,114.24,321.71,15000,High
464,20,6,1010.56,Transport,Stressed,10,120.98,468.36,15000,High
464,21,0,959.1,Transport,Impulsive,9,127.37,4.64,15000,High
464,22,1,721.26,Transport,Stressed,8,132.18,-4.94,15000,High
464,23,2,625.55,Other,Impulsive,7,136.35,-138.7,15000,High
464,24,3,359.94,Other,Impulsive,6,138.75,-340.89,15000,High
464,25,4,375.03,Shopping,Tired,5,141.25,-447.73,15000,High
464,26,5,545.99,Shopping,Impulsive,4,144.89,-462.26,15000,High
464,27,6,683.07,Transport,Impulsive,3,149.45,-332.5,15000,High
464,28,0,552.63,Other,Happy,2,153.13,-253.61,15000,High
464,29,1,293.23,Transport,Neutral,1,155.08,-326.27,15000,High
464,30,2,1564.44,Entertainment,Impulsive,0,165.51,-26.82,15000,High
465,1,1,1106.73,Other,Neutral,29,5.53,0.0,20000,High
465,2,2,1227.6,Transport,Stressed,28,11.67,0.0,20000,High
465,3,3,3754.08,Food,Impulsive,27,30.44,0.0,20000,High
465,4,4,1406.96,Transport,Stressed,26,37.48,1022.82,20000,High
465,5,5,1405.06,Transport,Stressed,25,44.5,1021.54,20000,High
465,6,6,329.31,Other,Tired,24,46.15,-982.36,20000,High
465,7,0,319.95,Transport,Happy,23,47.75,-1189.07,20000,High
465,8,1,820.42,Other,Happy,22,51.85,-1290.19,20000,High
465,9,2,400.29,Food,Neutral,21,53.85,-1024.74,20000,High
465,10,3,462.3,Food,Tired,20,56.16,-803.24,20000,High
465,11,4,573.18,Entertainment,Impulsive,19,59.03,-817.67,20000,High
465,12,5,2329.79,Other,Stressed,18,70.68,-74.95,20000,High
465,13,6,126.32,Shopping,Happy,17,71.31,-113.51,20000,High
465,14,0,763.58,Shopping,Impulsive,16,75.13,-0.03,20000,High
465,15,1,641.66,Shopping,Stressed,15,78.34,-667.45,20000,High
465,16,2,693.88,Other,Neutral,14,81.81,-397.37,20000,High
465,17,3,284.43,Other,Tired,13,83.23,-533.27,20000,High
465,18,4,696.65,Other,Happy,12,86.71,-486.16,20000,High
465,19,5,1157.96,Transport,Impulsive,11,92.5,-309.56,20000,High
465,20,6,660.81,Other,Neutral,10,95.8,-140.68,20000,High
465,21,0,679.45,Food,Impulsive,9,99.2,-130.72,20000,High
465,22,1,555.77,Entertainment,Happy,8,101.98,-341.68,20000,High
465,23,2,1773.82,Transport,Impulsive,7,110.85,44.97,20000,High
465,24,3,2023.5,Other,Impulsive,6,120.97,506.25,20000,High
465,25,4,186.41,Shopping,Neutral,5,121.9,400.81,20000,High
465,26,5,2494.07,Transport,Impulsive,4,134.37,604.08,20000,High
465,27,6,2089.44,Transport,Impulsive,3,144.82,581.91,20000,High
465,28,0,357.35,Entertainment,Tired,2,146.6,671.76,20000,High
465,29,1,1580.0,Food,Stressed,1,154.5,308.65,20000,High
465,30,2,190.49,Other,Impulsive,0,155.46,-363.44,20000,High
466,1,1,676.27,Other,Happy,29,4.51,0.0,15000,High
466,2,2,230.53,Other,Happy,28,6.05,0.0,15000,High
466,3,3,598.3,Transport,Tired,27,10.03,0.0,15000,High
466,4,4,389.25,Entertainment,Tired,26,12.63,-270.24,15000,High
466,5,5,1102.62,Other,Impulsive,25,19.98,243.32,15000,High
466,6,6,1885.29,Shopping,Neutral,24,32.55,624.02,15000,High
466,7,0,85.15,Transport,Happy,23,33.12,550.77,15000,High
466,8,1,1987.92,Entertainment,Stressed,22,46.37,720.06,15000,High
466,9,2,196.38,Other,Impulsive,21,47.68,-57.23,15000,High
466,10,3,568.75,Food,Stressed,20,51.47,208.05,15000,High
466,11,4,316.26,Entertainment,Tired,19,53.58,-508.95,15000,High
466,12,5,612.88,Entertainment,Neutral,18,57.66,-295.34,15000,High
466,13,6,2320.66,Entertainment,Stressed,17,73.14,311.22,15000,High
466,14,0,691.68,Other,Neutral,16,77.75,477.8,15000,High
466,15,1,1353.17,Other,Impulsive,15,86.77,734.37,15000,High
466,16,2,780.88,Shopping,Stressed,14,91.97,98.04,15000,High
466,17,3,186.05,Transport,Happy,13,93.21,-59.63,15000,High
466,18,4,1196.45,Entertainment,Stressed,12,101.19,-146.55,15000,High
466,19,5,263.55,Other,Neutral,11,102.95,-313.57,15000,High
466,20,6,591.16,Shopping,Happy,10,106.89,-138.75,15000,High
466,21,0,410.31,Shopping,Neutral,9,109.62,-421.58,15000,High
466,22,1,433.28,Other,Stressed,8,112.51,-334.49,15000,High
466,23,2,90.81,Entertainment,Impulsive,7,113.12,-490.19,15000,High
466,24,3,212.12,Other,Tired,6,114.53,-537.62,15000,High
466,25,4,247.83,Shopping,Happy,5,116.18,-583.54,15000,High
466,26,5,771.52,Transport,Happy,4,121.33,-327.23,15000,High
466,27,6,1621.36,Entertainment,Neutral,3,132.14,164.41,15000,High
466,28,0,677.51,Food,Tired,2,136.65,326.36,15000,High
466,29,1,727.24,Other,Tired,1,141.5,308.74,15000,High
466,30,2,355.27,Food,Stressed,0,143.87,-147.42,15000,High
467,1,1,605.26,Shopping,Stressed,29,6.05,0.0,10000,High
467,2,2,1456.26,Entertainment,Stressed,28,20.62,0.0,10000,High
467,3,3,1164.15,Shopping,Stressed,27,32.26,0.0,10000,High
467,4,4,493.11,Shopping,Happy,26,37.19,432.58,10000,High
467,5,5,733.64,Food,Impulsive,25,44.52,-233.79,10000,High
467,6,6,191.41,Other,Impulsive,24,46.44,-602.5,10000,High
467,7,0,1854.25,Transport,Stressed,23,64.98,-3.26,10000,High
467,8,1,325.1,Other,Neutral,22,68.23,-100.23,10000,High
467,9,2,1073.72,Transport,Impulsive,21,78.97,310.38,10000,High
467,10,3,783.28,Shopping,Happy,20,86.8,-200.93,10000,High
467,11,4,463.54,Other,Tired,19,91.44,-79.38,10000,High
467,12,5,1333.65,Entertainment,Happy,18,104.77,-17.28,10000,High
467,13,6,1160.41,Other,Impulsive,17,116.38,117.85,10000,High
467,14,0,292.03,Other,Happy,16,119.3,97.45,10000,High
467,15,1,147.62,Shopping,Impulsive,15,120.77,-339.76,10000,High
467,16,2,247.65,Entertainment,Tired,14,123.25,-666.11,10000,High
467,17,3,243.63,Other,Happy,13,125.69,-639.16,10000,High
467,18,4,534.45,Shopping,Stressed,12,131.03,-463.25,10000,High
467,19,5,522.87,Food,Tired,11,136.26,-336.67,10000,High
467,20,6,1906.53,Food,Stressed,10,155.33,248.61,10000,High
